Year,Month,Day,Hour,Pressure,RH,Temperature,Precipitation,Wind_direction,Wind_speed,Solar_radiation,NO2,NOX,Average_8h_NOX,Max_8h_NOX,O3
2015,1,6,20,1007.4,100,-0.3,0,12,7.2,0,11.7,13.64769,12.60658916,22.03777983,71.3
2015,1,6,21,1008,100,-0.2,0.2,12,7.4,0,12.6,14.82921,12.99387416,22.03777983,69.3
2015,1,6,22,1008.7,95,0,0.2,11,7.6,0,10.8,13.03686,13.61417666,22.03777983,68.3
2015,1,6,23,1009.4,86,0.3,0,13,7.2,0,7.5,8.85252,14.01808541,22.03777983,69.1
2015,1,7,0,1010.3,79,0.5,0,12,7.5,0,6.7,7.80313,12.36992793,14.82921,67.7
2015,1,7,1,1011.1,92,-0.8,0,12,6.3,0,4.8,5.92149,11.71148043,14.82921,70.4
2015,1,7,2,1011.8,81,-0.2,0,12,7.2,0,3.5,3.94676,11.09909418,14.82921,69.6
2015,1,7,3,1012.8,89,-0.8,0,14,7.8,0,2.3,2.8661,10.23482,14.82921,70.1
2015,1,7,4,1014.2,74,-1,0,12,7.7,0,1.9,1.90306,8.86297,14.82921,72
2015,1,7,5,1015.3,75,-1.7,0,11,7.9,0,2.1,2.23464,7.39489125,14.82921,70.2
2015,1,7,6,1016.4,76,-2.5,0,11,9.1,0,2.6,2.77136,5.82057,13.03686,66.6
2015,1,7,7,1017,76,-3.1,0,11,8.6,3000,3.7,4.41604,4.5373825,8.85252,65.5
2015,1,7,8,1017.9,76,-3.1,0,11,7.6,12000,7.2,8.64432,3.9828225,7.80313,63.7
2015,1,7,9,1018.5,80,-3.2,0,11,8.2,17400,7.8,9.25656,4.08797125,8.64432,63.1
2015,1,7,10,1018.9,70,-2.7,0,10,8.4,18000,24.39276168,35.35210407,4.504855,9.25656,59.06416211
2015,1,7,11,1020,91,-4.6,0,10,7.6,11400,7.3,10.03258,8.430523009,35.35210407,61
2015,1,7,12,1020.5,74,-4,0,11,9.2,15000,6.7,10.97482,9.326333009,35.35210407,58.8
2015,1,7,13,1021.2,82,-5,0,11,7,8400,6.6,10.42347,10.46030301,35.35210407,61.3
2015,1,7,14,1022.3,84,-5.1,0,11,7.2,3000,6.3,9.35388,11.48390676,35.35210407,68.3
2015,1,7,15,1023.2,74,-5.4,0,11,6.8,0,4.9,7.60351,12.30672176,35.35210407,69.5
2015,1,7,16,1024.1,73,-5.3,0,12,5.5,0,6.8,8.88539,12.70515551,35.35210407,71.1
2015,1,7,17,1024.6,67,-4.9,0,13,5.2,0,7.9,10.25467,12.73528926,35.35210407,75.1
2015,1,7,18,1024.7,65,-4.4,0,10,5.2,0,7.8,9.5595,12.86005301,35.35210407,74.92261927
2015,1,7,19,1025.1,72,-4.5,0,10,5.3,0,11.87663868,14.58074623,9.6359775,10.97482,71.2
2015,1,7,20,1025.7,67,-4.3,0,10,6.1,0,15.5,19.06184,10.20449828,14.58074623,67.6
2015,1,7,21,1026.5,67,-4.5,0,10,5.7,0,13.3,15.53992,11.21537578,19.06184,72.9
2015,1,7,22,1026.9,65,-4.6,0,10,5.9,0,10.9,12.57229,11.85493203,19.06184,76.4
2015,1,7,23,1027.2,62,-5.2,0,10,5,0,7.9,9.06739,12.25723328,19.06184,80.6
2015,1,8,0,1027.5,63,-5.1,0,10,5,0,8.1,8.82981,12.44021828,19.06184,79.6
2015,1,8,1,1027.7,71,-5.3,0,10,4.7,0,6.6,7.66641,12.43327078,19.06184,70.2
2015,1,8,2,1027.6,69,-5.4,0,9,4.7,0,5.7,6.25386,12.10973828,19.06184,70.9
2015,1,8,3,1027.8,66,-5.2,0,9,4.4,0,4.7,4.91114,11.69653328,19.06184,70.4
2015,1,8,4,1028.1,67,-5,0,9,4,0,4,4.45594,10.4878325,19.06184,72
2015,1,8,5,1028.2,74,-4.6,0,9,4.6,0,5.3,6.08795,8.662095,15.53992,70.8
2015,1,8,6,1028.3,74,-4.1,0,9,5,1800,8.2,8.96959,7.48059875,12.57229,70.6
2015,1,8,7,1028.7,66,-3.3,0,9,5.4,10200,8.3,9.12926,7.03026125,9.06739,71.6
2015,1,8,8,1029,79,-3.5,0,9,5.8,19200,11.4,12.2415,7.037995,9.12926,64.7
2015,1,8,9,1029.1,85,-4.5,0,9,5.6,16200,12.7,15.04396,7.46445625,12.2415,64.7
2015,1,8,10,1028.7,74,-2.5,0,9,5.6,23400,19,23.99698,8.38665,15.04396,58.1
2015,1,8,11,1028.4,80,-3.1,0.2,9,5.2,12000,13.6,19.19062,10.60454,23.99698,64.2227829
2015,1,8,12,1028.4,75,-2.5,0,10,5.8,13200,8,12.52115,12.389475,23.99698,71.45511353
2015,1,8,13,1028.7,67,-2,0,10,6.6,13200,5.2,8.24317,13.39762625,23.99698,76.51731872
2015,1,8,14,1029,69,-2.4,0,10,5.4,5400,26.07738066,48.16426879,13.66702875,23.99698,54.22231261
2015,1,8,15,1029.1,70,-3.5,0,10,4.9,0,5.4,7.84494,18.5663636,48.16426879,77.0064188
2015,1,8,16,1029.5,71,-3.7,0,10,4.4,0,8.2,11.20951,18.4058236,48.16426879,72.97053253
2015,1,8,17,1029.5,68,-3.7,0,10,3.9,0,10.7,14.02163,18.27682485,48.16426879,69.76007159
